user_id,user_gender,user_age,age_group,country,interests
9027c,Female,36,35-44,Japan,food
902ad,Female,58,55-65,Australia,fashion
90310,Male,16,16-17,India,"travel, technology"
90429,Male,18,18-24,Australia,lifestyle
90477,Male,36,35-44,Japan,"lifestyle, travel"
90480,Male,40,35-44,Canada,technology
904eb,Male,17,16-17,Mexico,"art, sports, fitness"
9052d,Female,30,25-34,United States,"finance, gaming"
90548,Male,41,35-44,Canada,"food, travel, sports"
9054d,Male,37,35-44,India,"travel, news"
90619,Female,24,18-24,Japan,finance
9066f,Other,29,25-34,Brazil,"art, fashion, news"
9071a,Male,39,35-44,United States,"photography, lifestyle"
907f6,Male,22,18-24,United States,"fitness, news, travel"
9081b,Male,27,25-34,United Kingdom,"sports, food, finance"
908a9,Male,25,25-34,United Kingdom,food
90961,Male,22,18-24,India,"news, health"
909cb,Female,18,18-24,United States,gaming
90a24,Male,27,25-34,United States,"photography, health, sports"
90a88,Male,30,25-34,United States,photography
90d6c,Male,23,18-24,Canada,photography
90e1a,Female,16,16-17,Japan,"art, food, photography"
90e8b,Male,35,35-44,France,photography
90ea3,Female,25,25-34,Mexico,"travel, finance, lifestyle"
90ee7,Female,27,25-34,Mexico,"news, food, health"
90eec,Male,25,25-34,United States,"art, sports"
90f1e,Male,23,18-24,Mexico,food
910b5,Female,28,25-34,India,gaming
9111f,Male,21,18-24,Japan,finance
9116b,Male,33,25-34,France,news
911a6,Male,33,25-34,Canada,finance
911b4,Male,31,25-34,Germany,"news, art, photography"
91244,Female,18,18-24,United States,"fashion, sports, technology"
912f5,Female,34,25-34,United States,travel
91341,Male,18,18-24,India,"fitness, fashion"
91434,Male,28,25-34,Germany,"fashion, health"
9145b,Male,22,18-24,United Kingdom,"news, travel"
914be,Male,26,25-34,Germany,"gaming, sports, technology"
9158d,Other,27,25-34,Germany,lifestyle
9161d,Male,16,16-17,Australia,fitness
91674,Female,34,25-34,France,fashion
916bb,Male,16,16-17,Mexico,"photography, lifestyle, art"
91708,Female,22,18-24,United States,photography
91851,Female,27,25-34,United Kingdom,"fitness, lifestyle, sports"
9187e,Female,17,16-17,Canada,news
91882,Male,25,25-34,United States,"finance, gaming, fashion"
918d2,Other,16,16-17,Canada,"sports, photography, food"
91902,Female,29,25-34,India,"photography, health, fitness"
91914,Male,28,25-34,United States,"travel, technology, photography"
91937,Male,19,18-24,Japan,fitness
91939,Other,21,18-24,Canada,sports
9194,Female,25,25-34,Brazil,"news, technology"
919ed,Male,27,25-34,United Kingdom,"fitness, lifestyle"
919ee,Female,26,25-34,United States,travel
91a15,Male,22,18-24,France,"food, photography, art"
91a36,Female,21,18-24,France,"gaming, travel"
91a90,Male,25,25-34,Brazil,"lifestyle, art, health"
91b2f,Male,36,35-44,Canada,"sports, health"
91b5c,Male,43,35-44,Canada,photography
91b6a,Male,32,25-34,Canada,health
91b90,Female,41,35-44,United Kingdom,"health, food, lifestyle"
91c44,Other,27,25-34,United States,"gaming, art"
91ca5,Male,16,16-17,United States,"fashion, technology, news"
91d10,Female,20,18-24,United States,"fashion, gaming, fitness"
91d48,Female,31,25-34,India,"fashion, fitness"
91ef6,Female,32,25-34,United Kingdom,"photography, news, gaming"
91fcd,Male,16,16-17,United States,sports
92021,Male,28,25-34,Canada,"travel, health, fashion"
92059,Other,36,35-44,United States,"art, technology"
92120,Male,21,18-24,United Kingdom,sports
92196,Male,24,18-24,Germany,"news, food"
922d1,Male,18,18-24,Canada,fitness
922d4,Male,30,25-34,Mexico,technology
922fd,Male,25,25-34,United States,lifestyle
9238d,Male,36,35-44,Japan,"gaming, sports, technology"
9242d,Male,16,16-17,United Kingdom,"food, technology, fashion"
9244c,Other,24,18-24,Australia,news
9253a,Male,37,35-44,France,"food, fashion"
9260d,Male,20,18-24,Canada,"food, lifestyle, news"
9264b,Male,32,25-34,United States,"lifestyle, art"
9267d,Female,22,18-24,United Kingdom,"finance, photography, art"
9274a,Female,30,25-34,India,"food, fitness, technology"
92773,Female,29,25-34,United Kingdom,health
92779,Female,36,35-44,United States,"art, health, travel"
927b0,Female,31,25-34,United States,"sports, food"
927f2,Male,28,25-34,Germany,technology
92809,Male,35,35-44,Brazil,fitness
92811,Female,21,18-24,United Kingdom,"lifestyle, photography"
92843,Male,23,18-24,India,photography
9286e,Female,36,35-44,Australia,news
92936,Male,30,25-34,Australia,news
929d2,Male,25,25-34,United States,"gaming, travel, finance"
92aad,Male,19,18-24,United Kingdom,"fashion, gaming, news"
92af9,Female,20,18-24,United Kingdom,sports
92b55,Other,21,18-24,United States,"lifestyle, news, travel"
92ee3,Female,16,16-17,United States,"sports, gaming, travel"
92f05,Male,27,25-34,United Kingdom,"lifestyle, finance, photography"
92f0c,Female,36,35-44,United Kingdom,"lifestyle, finance, fitness"
92fdb,Male,45,45-54,Australia,photography
93118,Male,25,25-34,Germany,"finance, health, fitness"
93127,Female,36,35-44,United Kingdom,"finance, lifestyle"
93144,Male,39,35-44,India,"health, sports, photography"
9317,Female,27,25-34,United Kingdom,"sports, lifestyle"
93190,Female,25,25-34,United Kingdom,news
931d2,Male,23,18-24,India,"health, food, sports"
931d7,Female,21,18-24,Canada,"photography, gaming"
9324f,Female,19,18-24,United States,"art, gaming, finance"
93255,Male,43,35-44,United States,"travel, photography"
9328,Male,22,18-24,United Kingdom,art
93322,Male,45,45-54,United Kingdom,"technology, health, food"
9336f,Female,22,18-24,India,"travel, finance, fitness"
93371,Male,44,35-44,Brazil,"finance, lifestyle, gaming"
93391,Male,29,25-34,Brazil,"news, gaming"
933de,Male,21,18-24,Mexico,"lifestyle, fitness, finance"
933f3,Female,29,25-34,United Kingdom,"news, art, travel"
933ff,Female,45,45-54,India,photography
935c6,Female,33,25-34,India,"gaming, photography"
935da,Male,25,25-34,United States,"fitness, art"
93611,Female,20,18-24,Japan,"fitness, health"
93671,Male,24,18-24,United States,photography
93672,Male,29,25-34,United Kingdom,"travel, art, fitness"
936f7,Male,19,18-24,United States,"technology, lifestyle"
93750,Male,31,25-34,United States,lifestyle
93789,Male,36,35-44,United States,"photography, news, lifestyle"
937d7,Female,54,45-54,Japan,"lifestyle, sports, technology"
9389b,Other,20,18-24,Brazil,"finance, health"
9390d,Other,45,45-54,United States,fashion
939db,Male,24,18-24,United States,"travel, fashion, health"
93a77,Other,16,16-17,Germany,"health, gaming"
93a80,Female,25,25-34,Canada,fashion
93b62,Male,35,35-44,Canada,gaming
93b73,Male,34,25-34,Brazil,fitness
93c3e,Other,31,25-34,India,gaming
93c94,Male,28,25-34,Brazil,"fitness, sports, technology"
93d4a,Other,18,18-24,United Kingdom,"finance, art"
93ef7,Female,22,18-24,Brazil,"food, gaming, finance"
94123,Male,41,35-44,Australia,"gaming, technology, travel"
9412a,Male,40,35-44,United States,travel
94134,Male,31,25-34,United States,"gaming, food"
94160,Other,24,18-24,France,"news, photography, gaming"
94171,Male,28,25-34,Mexico,sports
9419e,Female,29,25-34,Brazil,fashion
9420e,Male,36,35-44,Canada,"food, sports, fashion"
94239,Female,19,18-24,Canada,technology
942a9,Male,23,18-24,United States,technology
9434,Male,16,16-17,India,lifestyle
94342,Female,26,25-34,United Kingdom,"art, fitness"
94345,Female,21,18-24,Canada,finance
9437d,Female,36,35-44,Brazil,finance
94413,Male,39,35-44,Germany,"technology, fitness, gaming"
94438,Male,37,35-44,United States,"sports, food, art"
9444a,Female,29,25-34,United Kingdom,food
94458,Female,16,16-17,India,"gaming, travel, fashion"
94490,Male,26,25-34,United States,"sports, news"
944fa,Male,28,25-34,Germany,photography
944ff,Other,26,25-34,Germany,"news, fashion, fitness"
94582,Female,16,16-17,Brazil,lifestyle
94653,Male,41,35-44,Canada,"news, lifestyle, photography"
94660,Male,26,25-34,United States,fashion
9473,Male,27,25-34,United Kingdom,"health, technology"
947be,Female,41,35-44,Brazil,"health, photography"
9481e,Male,45,45-54,Germany,travel
948d2,Female,16,16-17,United States,"art, news"
948fd,Male,24,18-24,India,health
94984,Other,35,35-44,Australia,"photography, finance, travel"
94a98,Male,24,18-24,United Kingdom,fashion
94ae8,Female,27,25-34,United Kingdom,"news, gaming"
94afa,Male,24,18-24,United Kingdom,"finance, technology, health"
94b44,Other,33,25-34,Australia,"food, lifestyle, travel"
94be6,Male,40,35-44,India,news
94bf9,Other,20,18-24,Mexico,"health, technology, gaming"
94c09,Female,18,18-24,United States,finance
94c63,Male,32,25-34,Germany,food
94d94,Female,53,45-54,United States,"travel, food"
94e4a,Male,17,16-17,Canada,"finance, fitness"
94f30,Female,34,25-34,India,"art, news, lifestyle"
94f3e,Male,22,18-24,United Kingdom,"fitness, travel"
94f74,Female,16,16-17,Germany,"gaming, photography, travel"
94fb7,Male,36,35-44,Australia,travel
94fd1,Female,27,25-34,Japan,fashion
95,Female,28,25-34,United Kingdom,"photography, fashion"
95012,Male,27,25-34,United Kingdom,"finance, gaming"
950a2,Male,26,25-34,Mexico,gaming
950ab,Female,39,35-44,United States,"food, gaming"
950b0,Male,23,18-24,Mexico,"health, food, art"
951bf,Male,26,25-34,Japan,"art, lifestyle, food"
95284,Female,23,18-24,Canada,photography
952ae,Female,17,16-17,Japan,news
952b1,Female,25,25-34,Brazil,photography
952c7,Female,16,16-17,United Kingdom,"technology, art, food"
952db,Male,21,18-24,United Kingdom,photography
95340,Male,39,35-44,India,news
95391,Female,26,25-34,France,"photography, art"
9541b,Female,24,18-24,Mexico,"fitness, food, lifestyle"
9548f,Male,34,25-34,Brazil,news
95528,Male,25,25-34,Germany,"art, technology, fitness"
9553,Other,24,18-24,Canada,"sports, fashion"
95575,Male,17,16-17,India,finance
955af,Other,34,25-34,Japan,food
955f6,Male,25,25-34,Canada,technology
95655,Male,32,25-34,Japan,fashion
9566a,Male,24,18-24,Canada,"technology, gaming, news"
956dc,Female,24,18-24,Brazil,"gaming, fitness"
95703,Male,25,25-34,India,photography
95727,Male,16,16-17,Canada,news
95778,Female,28,25-34,Germany,"art, lifestyle"
957aa,Male,33,25-34,Brazil,food
957b0,Other,24,18-24,Australia,"fitness, gaming"
957de,Female,19,18-24,Canada,"fashion, fitness, travel"
95865,Female,24,18-24,Canada,"news, fitness"
95882,Male,26,25-34,United States,"food, health"
95917,Male,27,25-34,United States,"news, food, health"
95ad3,Female,21,18-24,Germany,health
95aea,Male,20,18-24,United States,"health, gaming, food"
95b2b,Other,22,18-24,United States,"fashion, lifestyle"
95bc1,Male,31,25-34,United States,"travel, gaming"
95bc8,Male,26,25-34,United Kingdom,sports
95c70,Male,24,18-24,United States,technology
95d47,Male,29,25-34,Germany,"gaming, travel, fashion"
95edd,Male,29,25-34,India,"sports, news"
95f44,Male,25,25-34,Japan,sports
95f90,Male,35,35-44,Mexico,lifestyle
95fd9,Female,29,25-34,United Kingdom,"technology, art"
9613f,Female,23,18-24,Australia,photography
961d9,Female,28,25-34,United States,"health, fitness"
9621,Female,31,25-34,United States,"technology, fitness"
9625d,Male,25,25-34,Mexico,"travel, lifestyle, technology"
9627d,Male,31,25-34,United Kingdom,"art, fitness, sports"
96289,Other,26,25-34,France,fitness
962db,Other,46,45-54,Germany,fitness
96300,Other,16,16-17,United States,finance
96316,Male,33,25-34,United States,news
96322,Female,33,25-34,India,"news, health"
96348,Female,38,35-44,Germany,"art, gaming, photography"
96354,Male,16,16-17,United Kingdom,finance
9640d,Male,37,35-44,Canada,travel
96452,Male,20,18-24,India,"health, news, travel"
96456,Other,17,16-17,India,"gaming, photography"
96474,Female,23,18-24,India,"travel, technology, fitness"
965a6,Male,16,16-17,Mexico,"fashion, gaming"
965a8,Female,20,18-24,France,"fitness, travel"
965d7,Male,20,18-24,Australia,food
966a1,Male,33,25-34,Canada,"sports, photography, finance"
9670f,Male,33,25-34,France,"finance, photography"
96748,Male,18,18-24,Japan,news
967a5,Male,31,25-34,United Kingdom,lifestyle
967cf,Female,19,18-24,United Kingdom,gaming
967f3,Female,36,35-44,United States,travel
96885,Male,23,18-24,United Kingdom,travel
96894,Female,28,25-34,United Kingdom,finance
96a41,Female,22,18-24,India,"technology, art, fitness"
96a4a,Other,36,35-44,Australia,"health, food, lifestyle"
96a4c,Male,38,35-44,Canada,"travel, food, health"
96aa4,Male,29,25-34,Mexico,food
96ac5,Male,28,25-34,United States,art
96b52,Male,39,35-44,Australia,"lifestyle, finance, fashion"
96c83,Male,19,18-24,Brazil,fashion
96cbc,Male,43,35-44,India,"fitness, sports"
96cc3,Female,22,18-24,Japan,fitness
96e2f,Other,28,25-34,France,"lifestyle, technology, fashion"
96e8c,Other,21,18-24,India,gaming
96eb2,Female,27,25-34,India,"sports, lifestyle"
96eda,Other,25,25-34,United States,"technology, food"
96eea,Male,20,18-24,United Kingdom,"sports, gaming"
96f19,Female,42,35-44,Japan,"fashion, food"
96f1e,Male,32,25-34,Germany,fitness
96f37,Male,24,18-24,India,"gaming, technology, travel"
96f59,Female,18,18-24,Japan,"finance, fashion"
96f60,Male,26,25-34,United Kingdom,"travel, news, technology"
96f6d,Female,21,18-24,Brazil,"health, food"
970ce,Female,52,45-54,Brazil,"health, news"
97127,Female,31,25-34,United States,"fitness, fashion, food"
97191,Male,16,16-17,United States,"lifestyle, fitness"
97262,Female,27,25-34,United Kingdom,"art, travel, health"
972a4,Male,24,18-24,India,"finance, news, photography"
972ae,Female,16,16-17,Brazil,technology
972f1,Female,29,25-34,United States,"finance, gaming, news"
97375,Male,16,16-17,India,lifestyle
973c2,Male,24,18-24,United States,"art, travel"
97404,Male,25,25-34,India,"lifestyle, photography, health"
97409,Female,16,16-17,Brazil,"fitness, health, fashion"
97424,Female,37,35-44,Australia,"art, news, lifestyle"
97446,Male,25,25-34,United Kingdom,"art, gaming, news"
97551,Male,21,18-24,United Kingdom,"health, food"
976fd,Female,16,16-17,Australia,photography
97786,Female,28,25-34,United States,lifestyle
97793,Female,35,35-44,Germany,"fitness, news"
977c3,Female,17,16-17,Brazil,photography
977c5,Male,16,16-17,United States,"lifestyle, travel, technology"
977c9,Male,26,25-34,United States,"news, gaming"
977ed,Female,17,16-17,Australia,"photography, finance, lifestyle"
978d0,Male,34,25-34,Canada,news
9794d,Female,24,18-24,Canada,photography
97966,Female,16,16-17,Australia,technology
9798f,Male,28,25-34,Germany,art
979db,Female,21,18-24,Brazil,sports
97a45,Female,29,25-34,United Kingdom,fashion
97b0b,Male,23,18-24,United States,"lifestyle, art, technology"
97c17,Male,25,25-34,Australia,sports
97ca1,Male,17,16-17,Brazil,"fitness, travel"
97ca4,Male,22,18-24,United Kingdom,"photography, finance"
97d4d,Female,34,25-34,Japan,"finance, health, photography"
97e0e,Female,16,16-17,Brazil,technology
97e4f,Male,19,18-24,France,"travel, technology, lifestyle"
97e8b,Female,18,18-24,Canada,"lifestyle, gaming"
97ebc,Other,32,25-34,India,"fitness, gaming, photography"
97f46,Male,22,18-24,Canada,"fitness, health, technology"
97fc9,Female,18,18-24,Australia,"sports, fashion"
98018,Male,31,25-34,Germany,technology
98050,Male,16,16-17,United States,fitness
980a9,Female,22,18-24,Germany,"travel, technology, art"
980be,Male,22,18-24,Germany,"technology, art"
980c4,Female,34,25-34,Germany,"travel, art"
980eb,Male,16,16-17,India,"gaming, news, food"
980ec,Male,30,25-34,Mexico,gaming
9810c,Male,17,16-17,United Kingdom,finance
98177,Female,34,25-34,Australia,art
98184,Male,43,35-44,United States,"news, food"
9819e,Male,33,25-34,Mexico,"travel, food, sports"
981bd,Male,16,16-17,United Kingdom,"photography, art"
98232,Female,27,25-34,United States,"travel, food, finance"
98264,Male,34,25-34,France,"technology, finance"
98269,Male,21,18-24,India,"sports, news"
98277,Female,24,18-24,United Kingdom,"gaming, sports, photography"
98293,Male,37,35-44,Canada,"news, art"
98295,Female,37,35-44,United States,"sports, health, travel"
982b3,Male,22,18-24,Brazil,"technology, photography"
98315,Male,20,18-24,Mexico,"food, sports"
9837c,Male,16,16-17,United Kingdom,"finance, photography"
98395,Female,16,16-17,United Kingdom,"art, travel, food"
98433,Male,36,35-44,United Kingdom,news
98440,Male,37,35-44,United Kingdom,"news, food, technology"
984b8,Other,17,16-17,Brazil,"news, lifestyle, travel"
984bf,Other,34,25-34,United States,lifestyle
9851b,Female,16,16-17,United States,"news, fitness, travel"
98559,Male,16,16-17,United States,fitness
985a3,Male,23,18-24,United States,technology
985ce,Male,27,25-34,Canada,"sports, photography"
98677,Male,25,25-34,Canada,"travel, news"
986cb,Female,20,18-24,United States,food
98708,Male,24,18-24,Germany,finance
9873a,Other,28,25-34,Canada,sports
987a6,Female,27,25-34,United States,"fitness, news, fashion"
9880d,Female,19,18-24,United States,"travel, art, technology"
9885,Male,26,25-34,Canada,food
98854,Male,16,16-17,Mexico,"gaming, sports, photography"
989a1,Male,16,16-17,United States,"finance, sports"
98b52,Male,22,18-24,United States,lifestyle
98bcc,Other,20,18-24,United States,travel
98bfe,Male,28,25-34,United Kingdom,"finance, travel"
98cf5,Male,44,35-44,United States,"technology, gaming, health"
98d20,Female,22,18-24,Japan,fashion
98d23,Other,35,35-44,Mexico,fashion
98d2a,Male,20,18-24,Mexico,gaming
98d30,Male,24,18-24,United Kingdom,"technology, travel, gaming"
98ec3,Female,22,18-24,Australia,"fitness, news"
98ece,Female,20,18-24,Japan,"food, sports"
98ee6,Male,25,25-34,United Kingdom,"travel, finance, photography"
98f04,Male,38,35-44,Brazil,"finance, fashion, gaming"
98f16,Other,43,35-44,Canada,fitness
98f54,Female,36,35-44,France,"art, travel"
98f59,Male,29,25-34,Australia,"gaming, travel"
98f81,Male,16,16-17,United States,"fashion, health"
98f82,Male,22,18-24,France,"art, gaming, news"
98fdd,Other,19,18-24,Brazil,"lifestyle, technology, gaming"
98feb,Female,20,18-24,United Kingdom,"health, art, travel"
99067,Male,30,25-34,Australia,"fitness, travel, health"
99132,Male,19,18-24,Germany,gaming
99144,Male,20,18-24,Mexico,"finance, news"
991a5,Male,30,25-34,Germany,"food, health"
991af,Other,16,16-17,Germany,"photography, sports, technology"
9932e,Male,48,45-54,Japan,"lifestyle, photography"
99369,Male,42,35-44,United States,travel
99409,Female,28,25-34,France,food
99428,Male,22,18-24,Australia,"health, photography"
